BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
18-108051,False,False,False,False,False,True,False,
18-133996,False,False,False,False,False,False,True,
18-46372,False,False,False,False,False,True,False,
19-106983,False,False,False,False,True,False,False,
19-109426,False,False,False,False,False,False,True,
19-112029,False,False,False,False,True,False,False,
19-125141,False,False,False,False,False,True,False,
19-130145,False,True,False,False,False,False,False,
19-130344,False,False,False,False,False,False,False,
19-131201,False,False,False,True,False,False,False,
19-141335,False,False,False,False,False,True,False,
19-141566,False,False,False,False,True,False,False,
19-145454,False,False,False,False,True,False,False,
19-145706,False,False,False,False,True,False,False,
19-150782,False,False,False,False,False,False,False,
19-151416,False,False,False,False,False,False,False,
19-152318,False,False,False,False,False,False,True,
19-153873,False,False,False,False,False,True,False,
19-155115,False,False,False,False,False,False,True,
19-155222,False,False,False,False,True,False,False,
19-157949,False,False,False,False,True,False,False,
19-158356,False,False,False,False,True,False,False,
19-159647,False,False,False,False,False,False,True,
19-159907,False,False,False,False,False,False,True,
19-160266,False,False,False,False,True,False,False,
19-161478,False,True,False,False,False,False,False,
19-163042,False,False,False,False,True,False,False,
19-163820,False,False,False,False,True,False,False,
19-165080,False,False,False,False,False,False,False,
19-166443,False,False,False,False,False,True,False,
19-166455,False,True,False,False,False,False,False,
19-167463,False,False,False,False,False,True,False,
19-167621,False,False,False,False,True,False,False,
19-167665,False,False,False,False,True,False,False,
19-167669,False,False,False,False,True,False,False,
19-167675,False,False,False,False,True,False,False,
19-167691,False,False,False,False,True,False,False,
19-167701,False,False,False,False,True,False,False,
19-167737,False,False,False,False,True,False,False,
19-168144,False,False,False,True,False,False,False,
19-168317,False,False,False,True,False,False,False,
19-168428,False,False,False,False,False,False,True,
19-168487,False,False,False,False,False,False,True,
19-168582,False,False,False,False,False,False,True,
19-168877,False,False,False,False,False,False,False,
19-169478,False,False,False,False,False,False,False,
19-169831,False,False,False,False,False,False,True,
19-169849,False,False,False,False,True,False,False,
19-169990,False,False,False,False,False,False,True,
19-170048,False,False,False,False,True,False,False,
19-170795,False,False,False,True,False,False,False,
19-170839,False,False,False,True,False,False,False,
19-170842,False,False,False,False,False,False,False,
19-170942,False,False,False,False,True,False,False,
19-171365,False,False,False,False,True,False,False,
19-171377,False,False,False,True,False,False,False,
19-171447,False,False,False,True,False,False,False,
19-171604,False,False,False,False,False,False,False,
19-171802,False,False,False,False,False,True,False,
19-171886,False,False,False,False,True,False,False,
19-172357,False,False,False,False,False,False,True,
19-172439,False,False,False,False,False,False,True,
19-172471,False,False,False,False,False,False,True,
19-172700,False,False,False,False,False,False,False,
19-173011,False,False,False,False,True,False,False,
19-173022,False,False,False,False,False,False,False,
19-173273,False,False,False,False,False,False,False,
19-173474,False,False,False,False,True,False,False,
19-173551,False,False,False,False,True,False,False,
19-173625,False,False,False,False,False,False,True,
19-173634,False,False,False,False,True,False,False,
19-173963,False,False,False,False,True,False,False,
19-174096,False,False,False,False,True,False,False,
19-174153,False,False,False,False,False,False,True,
19-174246,False,False,False,False,False,False,True,
19-174320,False,False,False,False,True,False,False,
19-174670,False,False,False,False,True,False,False,
19-174971,False,False,False,False,False,True,False,
19-175042,False,False,False,False,False,False,True,
19-175304,False,False,False,True,False,False,False,
19-175307,False,False,False,True,False,False,False,
19-175314,False,False,False,False,False,False,True,
19-175388,False,True,False,False,False,False,False,
19-175402,False,True,False,False,False,False,False,
19-175617,False,False,False,False,True,False,False,
19-175619,False,False,False,False,True,False,False,
19-175631,False,False,False,False,False,False,True,
19-175657,False,False,False,False,False,False,True,
