BOAMP_AVIS_NUM,D_19_01_Annexed2_Infructueux,D_19_02_Annexed2_Recherche,D_19_03_Annexed2_Raisonstechniques,D_19_04_Annexed2_Raisonsartistiques,D_19_05_Annexed2_Proprieteintellectuelle,D_19_06_Annexed2_Urgenceimperieuse,D_19_07_Annexed2_Marchecomplementaire,D_19_08_Annexed2_Prestationsidentiques,D_19_09_Annexed2_Laureatsconcours,D_19_10_Annexed2_Matierespremieres,D_19_11_Annexed2_Cessationactivite,D_19_12_Annexed2_Liquidateurs,D_19_13_Annexed2_Achatopportunite,D_19_14_Annexed2_Horsscope,D_19_15_Annexed2_Explication
19-121631,,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RAISONS_ARTISTIQUES xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",False,,,,,,,,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">KBSF est le fabriquant des portes de équipant les rames de tramway Flexity de la RTM. les rames de tramway ont été acquises dans le cadre d'un marché passé par MPM (l'autorité organisatrice de la RTM à l'époque) et ce marché n'a pas prévu que MPM ou l'exploitant RTM ait la propriété de la documentation. KBSF ne veut pas aujourd'hui vendre cette documentation qui est indispensable pour connaitre le mode opératoire de montage. La RTM ne peut donc pas mettre en concurrence sur le montage des pièces à acquérir auprès de KBSF.</EXPLICATION>"
19-130064,,,False,,False,,,,,,,,,True,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Ce marché ne relève pas des marchés à publier au JOUE</EXPLICATION>"
