BOAMP_AVIS_NUM,D_21_01_Annexed4_Infructueux,D_21_02_Annexed4_Raisonstechniques,D_21_03_Annexed4_Raisonsartistiques,D_21_04_Annexed4_Raisonsexclusivites,D_21_05_Annexed4_Proprieteintellectuelle,D_21_06_Annexed4_Horsscope,D_21_07_Annexed4_Explication
19-168633,False,False,False,True,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">En application des dispositions de larticle L. 3213-1 du code de la commande publique, les contrats conclus par les pouvoirs adjudicateurs sont soumis aux règles applicables aux ""autres contrats de concession"", lorsqu'ils sont conclus avec un opérateur économique qui bénéficie, en vertu d'une disposition légalement prise, d'un droit exclusif, à condition que cette disposition soit compatible avec le traité sur le fonctionnement de l'Union européenne. Les dispositions législatives des articles L. 11-52 et L. 121-5 du code de l'énergie attribuent aux sociétés ENEDIS et EDF des droits exclusifs au sens de larticle 106 du traité sur le fonctionnement de l'Union européenne.</EXPLICATION>"
19-168840,False,False,False,False,,True,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">ENEDIS et EDF bénéficient de droits exclusifs consacrés par la législation nationale (article L.111-52, L.121-5 et L.334-3 du code de l'énergie</EXPLICATION>"
19-170612,False,False,False,True,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Conclusion du contrat de concession de gré à gré conformément à larticle 18 de lordonnance no2016-65 du 29 janvier 2016.</EXPLICATION>"
