BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
19-1892,False,False,False,False,False,True,False,
19-1894,False,False,False,False,True,False,False,
19-1896,False,False,False,False,False,False,False,
19-1899,False,False,False,False,False,True,False,
19-1900,False,False,False,False,False,False,True,
19-1904,False,False,False,False,False,True,False,
19-1905,False,False,False,False,False,False,True,
19-1906,False,False,False,False,False,False,False,
19-1910,False,False,True,False,False,False,False,
19-1912,False,False,False,False,True,False,False,
19-192,False,False,False,False,False,True,False,
19-1929,False,False,False,False,True,False,False,
19-1930,False,False,False,False,False,False,False,
19-1931,False,False,False,False,True,False,False,
19-1932,False,False,False,False,False,True,False,
19-1935,False,False,False,False,False,False,False,
19-1940,False,False,False,False,True,False,False,
19-1942,False,False,False,False,True,False,False,
19-1943,False,False,False,False,False,False,True,
19-1945,False,False,False,False,True,False,False,
19-1949,False,False,False,False,False,False,True,
19-195,False,False,False,False,True,False,False,
19-1950,False,False,False,True,False,False,False,
19-1954,False,False,False,False,True,False,False,
19-1958,False,False,False,False,False,False,True,
19-1965,False,False,False,True,False,False,False,
19-1966,False,True,False,False,False,False,False,
19-1968,False,False,False,False,False,False,True,
19-1969,False,False,True,False,False,False,False,
19-197,False,False,False,False,False,False,True,
19-1971,False,False,False,False,True,False,False,
19-1973,False,True,False,False,False,False,False,
19-1976,False,False,False,False,False,False,True,
19-198,False,False,False,False,False,False,True,
19-1981,False,False,False,False,True,False,False,
19-1986,False,False,False,False,False,False,False,
19-1988,False,True,False,False,False,False,False,
19-1989,False,True,False,False,False,False,False,
19-1990,False,True,False,False,False,False,False,
19-1993,False,True,False,False,False,False,False,
19-1996,False,True,False,False,False,False,False,
19-1998,False,False,False,False,False,False,True,
19-2001,False,False,False,False,True,False,False,
19-2007,False,False,False,False,False,False,True,
19-2010,False,True,False,False,False,False,False,
19-2014,False,False,False,False,False,True,False,
19-2017,False,False,False,False,True,False,False,
19-202,False,False,False,False,True,False,False,
19-2020,False,False,False,True,False,False,False,
19-2023,False,True,False,False,False,False,False,
19-2027,False,True,False,False,False,False,False,
19-2029,False,False,False,False,False,True,False,
19-2030,False,False,False,True,False,False,False,
19-2032,False,True,False,False,False,False,False,
19-2036,False,False,False,False,True,False,False,
19-2044,False,False,False,False,True,False,False,
19-2045,False,True,False,False,False,False,False,
19-2046,False,False,False,False,True,False,False,
19-2047,False,False,False,True,False,False,False,
19-205,False,False,False,False,False,False,True,
19-2052,False,False,False,False,True,False,False,
19-2053,False,False,False,False,False,False,True,
19-2054,False,False,False,False,True,False,False,
19-2055,False,False,False,True,False,False,False,
19-2056,False,False,False,False,False,False,True,
19-2058,False,False,False,False,True,False,False,
19-2059,False,False,False,False,True,False,False,
19-2060,False,False,False,False,True,False,False,
19-2064,False,False,False,False,True,False,False,
19-2066,False,False,False,False,True,False,False,
19-2069,False,False,False,True,False,False,False,
19-2075,False,False,False,False,False,True,False,
19-2080,False,False,False,False,False,False,True,
19-2083,False,False,False,False,False,False,False,
19-2086,False,True,False,False,False,False,False,
19-209,False,False,False,False,False,False,False,
19-2090,False,False,False,False,False,False,False,
19-2091,False,True,False,False,False,False,False,
19-2092,False,False,False,False,False,False,True,
19-2094,False,False,False,False,True,False,False,
19-2096,False,True,False,False,False,False,False,
19-2097,False,False,False,False,False,False,False,
19-2100,False,True,False,False,False,False,False,
19-2104,False,False,False,True,False,False,False,
19-2112,False,False,False,False,False,False,False,
19-2116,False,False,False,False,True,False,False,
19-2117,False,False,False,False,False,True,False,
19-2119,False,False,False,False,True,False,False,
19-212,False,False,False,False,False,False,False,
19-2120,False,False,False,True,False,False,False,
19-2124,False,False,False,False,False,False,True,
19-2126,False,False,False,False,False,False,False,
19-2128,False,False,False,False,True,False,False,
19-2129,False,False,False,False,False,True,False,
19-213,False,False,False,False,True,False,False,
19-2133,False,False,False,False,False,False,False,
19-2142,False,True,False,False,False,False,False,
19-2143,False,False,False,False,True,False,False,
19-2148,False,False,False,True,False,False,False,
19-2149,False,False,False,False,False,False,False,
19-2152,False,False,False,False,False,False,False,
19-2156,False,False,False,True,False,False,False,
